A,18507.5541,26081.9811,27468.1113,26571.8544,23820.7179,20731.599,14001.1221,498.9264,99.5841,97.5723,98.5782,100.59
B,27096.9342,100.59,109.6431,104.6136,65043.5058,74627.721,68033.0406,67249.4445,59958.6813,55517.6328,56198.6271,28970.9259
C,3652.4229,106.6254,94.5546,93.5487,67.3953,93.5487,89.5251,89.5251,44263.6236,42904.6527,29387.3685,38749.2798
D,33557.8299,33237.9537,20310.1269,1900.1451,97.5723,100.59,96.5664,90.531,93.5487,94.5546,96.5664,95.5605
E,70425.0708,30114.6342,26470.2585,24347.8095,17972.4153,16220.1375,7531.1733,3187.6971,134.7906,93.5487,105.6195,104.6136
F,96.5664,108.6372,103.6077,106.6254,18839.5011,21402.5343,24524.8479,20441.8998,17080.182,8020.0407,5733.63,287.6874
G,109.6431,104.6136,113.6667,110.649,118.6962,113.6667,106.6254,104.6136,54254.2224,57642.0936,57898.5981,51246.5814
H,47910.0111,42888.5583,35851.2819,27342.3738,17320.5921,1846.8324,101.5959,99.5841,96.5664,89.5251,109.6431,107.6313

,Raw Data (Em Spectrum) 472-16 / 504-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,18555.439,26177.1788,27488.4567,26648.876,24000.1148,20756.6926,14023.9206,502.9421,104.8216,99.7821,99.7821,100.79
B,27143.7549,108.8532,111.8769,104.8216,65959.9997,75318.3512,68811.3488,67640.169,59985.1685,55885.0313,56436.3526,29054.7333
C,3617.3531,107.8453,87.6873,91.7189,70.553,89.7031,86.6794,88.6952,44615.7014,43280.2339,29593.9598,39019.8406
D,33639.6704,33386.6875,20324.3035,1893.8441,98.7742,96.7584,95.7505,89.7031,92.7268,92.7268,93.7347,91.7189
E,71200.0718,30298.4819,26601.5047,24585.7047,18048.4653,16269.5218,7588.4791,3222.2563,129.0112,85.6715,103.8137,99.7821
F,93.7347,108.8532,109.8611,102.8058,18986.8202,21656.7473,24591.7521,20434.1646,17185.7029,8087.3896,5767.2038,290.2752
G,110.869,108.8532,112.8848,108.8532,106.8374,105.8295,105.8295,103.8137,54776.3413,58192.1144,58097.3718,51584.322
H,48069.7747,43126.0252,35900.3901,27514.6621,17408.4488,1869.6545,101.7979,96.7584,96.7584,88.6952,107.8453,105.8295

,Raw Data (Em Spectrum) 472-16 / 505-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,18838.52,26649.86,27865.9,26949.83,24320.8,21122.13,14260.19,509.04,102.01,97.97,106.05,103.02
B,27622.49,109.08,116.15,104.03,66961.99,76366.1,69600.11,68986.03,61029.25,56773.11,57385.17,29502.1
C,3636,113.12,99.99,98.98,71.71,92.92,88.88,90.9,45260.12,43891.57,29992.96,39572.81
D,34024.88,33694.61,20560.57,1894.76,105.04,96.96,96.96,92.92,95.95,92.92,95.95,94.94
E,72493.76,30717.13,27001.34,24824.79,18170.91,16441.79,7652.77,3274.42,132.31,90.9,109.08,99.99
F,98.98,109.08,110.09,103.02,19358.67,21905.89,24955.08,20731.26,17495.22,8193.12,5852.95,287.85
G,113.12,105.04,105.04,108.07,106.05,115.14,106.05,109.08,55839.87,59067.83,59211.25,52437.18
H,48727.45,43603.72,36428.68,27675.01,17574,1880.62,99.99,91.91,90.9,91.91,108.07,110.09

,Raw Data (Em Spectrum) 472-16 / 506-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,18756.066,26553.0426,27872.9514,27005.496,24154.1286,20979.8694,14115.129,518.2464,98.1834,106.281,102.2322,101.22
B,27574.3524,106.281,119.4396,105.2688,67154.409,76288.5018,69520.9326,68969.2836,61015.416,56569.8336,57122.4948,29466.1542
C,3622.6638,106.281,98.1834,91.098,70.854,95.1468,90.0858,86.037,45465.9996,43870.7724,29975.2908,39634.7154
D,33841.8948,33632.3694,20407.9764,1888.7652,102.2322,94.1346,95.1468,94.1346,102.2322,94.1346,94.1346,98.1834
E,72743.7774,30599.8182,26880.9954,24649.0944,18109.2702,16346.0178,7557.0852,3246.1254,135.6348,93.1224,105.2688,103.2444
F,95.1468,109.3176,107.2932,102.2322,19298.6052,21895.9104,24996.279,20724.795,17339.9982,8106.7098,5798.8938,286.4526
G,111.342,105.2688,109.3176,109.3176,114.3786,111.342,112.3542,105.2688,56247.954,59130.6996,59240.0172,52521.0336
H,48753.6252,43592.4174,36342.0288,27582.45,17444.2548,1869.5334,102.2322,96.159,92.1102,92.1102,104.2566,106.281

,Raw Data (Em Spectrum) 472-16 / 507-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,18697.6062,26530.0308,27805.0059,26881.9929,24082.5249,20960.5095,14120.0703,517.293,103.4586,102.4443,98.3871,103.4586
B,27698.5044,111.573,115.6302,104.4729,67135.5027,76430.5479,69727.0392,68849.6697,60966.5301,56573.5968,57126.3903,29386.2996
C,3584.5362,112.5873,93.3156,88.2441,73.0296,93.3156,93.3156,92.3013,45278.352,43914.1185,29947.2075,39486.699
D,33583.473,33231.5109,20394.5301,1890.6552,102.4443,101.43,97.3728,94.3299,99.4014,89.2584,100.4157,99.4014
E,72751.6818,30510.144,26901.2646,24630.2469,18026.1396,16255.1718,7548.4206,3257.9316,138.9591,88.2441,108.5301,111.573
F,99.4014,116.6445,116.6445,105.4872,19395.4446,21776.0067,24808.7637,20735.3349,17300.9151,8098.1712,5776.4385,301.2471
G,110.5587,108.5301,110.5587,110.5587,107.5158,106.5015,110.5587,107.5158,56180.0484,59149.9188,59273.6634,52404.8238
H,48345.5952,43268.0094,36265.2822,27488.5443,17417.5596,1874.4264,104.4729,96.3585,94.3299,95.3442,113.6016,112.5873

,Raw Data (Em Spectrum) 472-16 / 508-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,18421.2336,26134.6932,27438.7344,26619.516,23834.58,20681.7072,13893.1716,496.0032,111.804,103.6728,102.6564,101.64
B,27361.488,106.722,120.9516,110.7876,66497.97,75389.4372,68739.132,68078.472,60039.7644,55858.2948,56528.1024,28991.7936
C,3548.2524,109.7712,98.5908,96.558,71.148,91.476,92.4924,89.4432,44902.5192,43336.2468,29600.6172,38998.2516
D,33351.1332,32876.4744,19991.5716,1847.8152,106.722,98.5908,100.6236,96.558,94.5252,97.5744,97.5744,92.4924
E,71576.9208,30062.0628,26567.6796,24378.354,17822.574,16010.3328,7475.622,3201.66,137.214,91.476,109.7712,109.7712
F,99.6072,111.804,109.7712,102.6564,19058.5164,21582.2376,24548.0928,20371.7052,17127.3564,7962.4776,5696.922,295.7724
G,114.8532,111.804,114.8532,107.7384,111.804,107.7384,112.8204,106.722,55610.2932,58424.7048,58667.6244,51856.728
H,47766.7344,42645.0948,35664.4596,27101.2896,17293.0296,1841.7168,103.6728,94.5252,97.5744,90.4596,108.7548,115.8696

,Raw Data (Em Spectrum) 472-16 / 509-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,18023.6432,25694.232,26906.128,25962.0712,23332.5624,20280.4176,13594.6216,504.108,104.8952,102.8584,105.9136,108.9688
B,26798.1776,117.116,120.1712,111.0056,65432.2,74219.9736,67752.1152,66840.6472,59064.1448,54679.9328,55393.8312,28617.04
C,3474.7808,103.8768,95.7296,91.656,73.3248,98.7848,92.6744,90.6376,44076.352,42716.788,29110.964,38450.7104
D,32582.6896,32114.2256,19529.8568,1814.7888,105.9136,104.8952,99.8032,96.748,98.7848,95.7296,101.84,98.7848
E,70647.4264,29479.6248,25994.66,23857.0384,17589.8048,15674.1944,7364.0504,3124.4512,133.4104,91.656,105.9136,113.0424
F,101.84,112.024,115.0792,102.8584,18867.8968,21081.8984,24073.9576,20013.5968,16775.0848,7811.128,5628.6968,284.1336
G,112.024,114.0608,117.116,111.0056,114.0608,111.0056,112.024,109.9872,54717.6136,57216.7672,57511.0848,50785.5712
H,46962.4976,41972.3376,35081.8432,26597.5528,16849.428,1823.9544,102.8584,95.7296,89.6192,89.6192,111.0056,114.0608

,Raw Data (Em Spectrum) 472-16 / 510-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,17487.942,24730.0314,25928.8839,25191.207,22607.8074,19648.9374,13211.8647,497.9064,103.0503,107.1315,101.0097,104.0706
B,25905.417,110.1924,115.2939,109.1721,63640.1922,72242.3415,65548.1532,64922.7093,57379.6314,53059.6812,53581.0545,27665.4345
C,3338.4216,106.1112,96.9285,96.9285,70.4007,96.9285,87.7458,87.7458,42769.9557,41302.7643,28205.1732,37270.5387
D,31462.9911,31056.9117,18926.565,1755.9363,96.9285,103.0503,99.9894,92.8473,101.0097,95.9082,98.9691,98.9691
E,68575.3833,28532.6895,25238.1408,23026.1304,16907.3913,15262.6677,7105.3692,3033.3519,141.8217,94.8879,104.0706,104.0706
F,102.03,112.233,111.2127,104.0706,18278.6745,20505.9894,23389.3572,19358.1519,16181.958,7579.8087,5432.0772,274.4607
G,114.2736,109.1721,109.1721,114.2736,120.3954,114.2736,112.233,110.1924,53111.7165,55603.2891,55796.1258,49535.565
H,45485.9943,40492.6461,33841.3104,25732.9863,16332.9624,1752.8754,97.9488,95.9082,94.8879,89.7864,109.1721,112.233

,Raw Data (Em Spectrum) 472-16 / 511-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,16889.572,24167.234,25137.112,24438.064,21939.274,18990.804,12802.594,473.186,107.31,104.244,103.222,105.266
B,25021.626,109.354,120.596,107.31,61952.618,69839.392,63705.348,63059.444,55573.294,51510.844,52002.426,26805.016
C,3241.784,106.288,95.046,94.024,71.54,90.958,91.98,89.936,41506.486,40186.062,27376.314,36122.59
D,30429.028,30162.286,18266.206,1696.52,107.31,100.156,100.156,94.024,99.134,95.046,98.112,98.112
E,66576.146,27551.076,24320.534,22337.854,16408.21,14813.89,6881.126,2924.964,142.058,91.98,109.354,108.332
F,97.09,114.464,115.486,109.354,17664.248,19884.032,22636.278,18785.382,15790.922,7385.994,5315.422,279.006
G,111.398,113.442,115.486,111.398,111.398,113.442,112.42,106.288,51714.222,54244.694,54129.208,47951.218
H,44051.266,39131.358,32833.794,25035.934,15880.858,1689.366,102.2,101.178,98.112,85.848,113.442,118.552

,Raw Data (Em Spectrum) 472-16 / 512-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,16376.7048,23297.5928,24338.7974,23551.4952,21177.303,18366.972,12374.6706,462.7576,109.5466,106.4752,104.4276,108.5228
B,24269.179,115.6894,120.8084,106.4752,59857.4908,67638.3708,61569.2844,60882.3146,53782.2616,49814.0128,50465.1496,25758.808
C,3134.8756,108.5228,95.2134,99.3086,70.6422,93.1658,91.1182,91.1182,40093.0318,38714.997,26515.3962,34839.914
D,29419.9168,29109.7054,17774.1918,1639.1038,105.4514,102.38,99.3086,96.2372,99.3086,95.2134,94.1896,100.3324
E,64252.6642,26658.7282,23511.567,21553.0376,15843.305,14232.8676,6649.581,2833.8784,141.2844,97.261,106.4752,107.499
F,100.3324,110.5704,115.6894,109.5466,17082.103,19191.131,21877.5822,18085.427,15254.62,7135.886,5095.4526,267.2118
G,108.5228,109.5466,111.5942,116.7132,117.737,113.6418,109.5466,112.618,49901.0358,52103.2296,52384.7746,46402.7112
H,42506.1284,37919.5044,31785.9186,23997.872,15249.501,1638.08,99.3086,94.1896,92.142,89.0706,116.7132,121.8322

,Raw Data (Em Spectrum) 472-16 / 513-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,15838.3284,22628.5272,23651.8764,22886.928,20550.0414,17802.9948,12022.815,442.9728,111.7686,104.5908,107.667,108.6924
B,23605.7334,115.8702,120.9972,114.8448,58043.7924,65196.9828,59657.772,59127.6402,51884.2146,48380.4228,49071.5424,25053.5982
C,3062.8698,105.6162,93.3114,93.3114,70.7526,96.3876,88.1844,92.286,38897.5236,37574.7576,25614.492,33931.5114
D,28504.0692,28260.024,17174.4246,1599.624,110.7432,106.6416,99.4638,97.413,98.4384,98.4384,101.5146,103.5654
E,62309.4564,25883.1468,22803.8706,20999.1666,15417.9144,13732.1568,6501.036,2755.2498,149.7084,93.3114,116.8956,102.54
F,100.4892,114.8448,120.9972,107.667,16541.7528,18603.8322,21256.542,17652.261,14649.8898,6938.8818,4962.936,268.6548
G,114.8448,111.7686,112.794,110.7432,111.7686,111.7686,110.7432,108.6924,48348.6354,50475.315,50693.7252,45017.1108
H,41268.2484,36750.336,30704.5776,23312.469,14764.7346,1584.243,102.54,94.3368,93.3114,89.2098,114.8448,118.9464

,Raw Data (Em Spectrum) 472-16 / 514-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,15102.1744,21543.2908,22654.2884,21971.4664,19727.9084,16944.2536,11465.2488,437.4168,111.9212,103.7068,109.8676,111.9212
B,22533.126,113.9748,117.0552,115.0016,55378.4044,62524.9324,57123.9644,56509.938,49798.7732,46278.9028,46781.008,24033.2808
C,2918.1656,106.7872,98.5728,90.3584,69.8224,95.4924,92.412,93.4388,37309.8048,35865.0972,24528.1984,32364.736
D,27291.3172,27145.5116,16400.0496,1548.4144,108.8408,105.7604,100.6264,100.6264,105.7604,96.5192,104.7336,103.7068
E,59594.4452,24739.7192,21814.366,20022.6,14768.4644,13301.1672,6236.7832,2617.3132,144.7788,95.4924,112.948,109.8676
F,99.5996,113.9748,118.082,106.7872,15820.9344,17713.3268,20272.1124,16795.3676,14094.8836,6599.2436,4735.6016,262.8608
G,110.8944,112.948,109.8676,109.8676,116.0284,113.9748,113.9748,115.0016,46269.6616,48305.806,48589.2028,43131.7608
H,39473.2724,35186.3824,29368.5336,22316.4712,14138.0092,1542.2536,97.546,92.412,93.4388,94.4656,112.948,123.216

,Raw Data (Em Spectrum) 472-16 / 515-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,14408.9124,20657.4708,21507.9576,21011.2404,18819.72,16350.5316,10969.9428,423.7008,104.8968,109.0104,105.9252,109.0104
B,21471.9636,120.3228,123.408,110.0388,52886.4984,59887.8456,54564.8472,54006.426,47360.9052,44285.9892,44650.0428,23014.5636
C,2790.0492,103.8684,99.7548,93.5844,76.1016,89.4708,90.4992,96.6696,35533.2768,34458.5988,23503.0536,31045.3392
D,26080.224,25797.414,15789.0252,1480.896,102.84,104.8968,95.6412,97.698,99.7548,100.7832,102.84,99.7548
E,56911.656,23787.9204,20797.3332,19134.4104,14110.6764,12680.172,5909.1864,2545.29,143.976,95.6412,111.0672,103.8684
F,103.8684,116.2092,116.2092,109.0104,15151.4172,17026.1904,19471.7256,16052.2956,13514.2044,6298.95,4570.2096,261.2136
G,111.0672,114.1524,118.266,105.9252,115.1808,118.266,111.0672,110.0388,44234.5692,46268.7444,46539.2136,41223.414
H,37878.0288,33747.9744,28171.9896,21435.9696,13603.6752,1473.6972,104.8968,91.5276,97.698,89.4708,119.2944,117.2376

,Raw Data (Em Spectrum) 472-16 / 516-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,13865.146,19732.5956,20557.7057,20050.8965,17959.7935,15653.3996,10580.1571,421.3109,110.2207,105.0702,112.2809,113.311
B,20702.9498,118.4615,123.612,111.2508,50659.2879,57458.978,52219.8894,51661.5752,45300.7077,42214.5281,42808.8958,22057.5313
C,2706.0727,104.0401,92.709,91.6789,66.9565,90.6488,88.5886,89.6187,33990.2097,32947.7485,22375.8322,29711.1743
D,25028.3397,24706.9485,15079.6339,1412.2671,100.9498,106.1003,99.9197,97.8595,97.8595,100.9498,96.8294,103.01
E,54556.1562,22706.4943,19978.7895,18322.3887,13458.2565,12157.2402,5648.0383,2463.9992,142.1538,93.7391,112.2809,107.1304
F,99.9197,115.3712,119.4916,106.1003,14492.4769,16240.5566,18661.2916,15397.9348,12975.1396,6060.0783,4361.4434,254.4347
G,115.3712,113.311,111.2508,115.3712,117.4314,110.2207,122.5819,114.3411,42258.8224,44328.2933,44700.1594,39526.9972
H,36093.6739,32199.8959,26902.0916,20404.2208,12952.4774,1423.5982,98.8896,95.7993,92.709,90.6488,114.3411,122.5819

,Raw Data (Em Spectrum) 472-16 / 517-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,13155.6931,18874.4829,19643.2484,19049.9059,17215.1877,14898.5722,10097.1415,405.5367,110.4133,108.3495,107.3176,109.3814
B,19608.1638,121.7642,127.9556,112.4771,48170.1239,54675.2215,49555.9656,49206.1515,43428.5434,40192.505,40878.7185,21059.0152
C,2564.2715,108.3495,96.9986,89.7753,70.1692,94.9348,98.0305,93.9029,32320.1399,31327.4521,21335.5644,28234.8478
D,23796.6459,23604.7125,14328.9634,1344.5657,99.0624,96.9986,102.1581,94.9348,106.2857,99.0624,98.0305,101.1262
E,51713.6685,21521.3064,19083.9586,17485.5455,12822.3894,11552.1205,5400.9646,2346.5406,144.466,94.9348,108.3495,111.4452
F,106.2857,119.7004,118.6685,106.2857,13791.3435,15503.2656,17669.2237,14655.0438,12303.3437,5785.8633,4192.6097,247.656
G,114.5409,111.4452,115.5728,113.509,115.5728,114.5409,111.4452,112.4771,40122.3358,42182.0082,42379.1011,37721.1045
H,34411.8012,30605.1221,25634.4598,19398.6881,12366.2896,1348.6933,98.0305,93.9029,92.871,88.7434,116.6047,117.6366

,Raw Data (Em Spectrum) 472-16 / 518-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,12640.8384,17998.5105,18794.7675,18335.6271,16390.485,14286.0915,9647.1189,387.7875,110.6487,109.6146,105.4782,101.3418
B,18751.3353,122.0238,124.092,110.6487,45964.7109,52028.6733,47403.144,47135.3121,41474.6487,38332.0188,39018.6612,20156.6772
C,2468.3967,101.3418,97.2054,97.2054,68.2506,98.2395,92.0349,91.0008,30849.2712,29968.218,20429.6796,27017.9307
D,22833.9621,22545.4482,13735.9503,1290.5568,104.4441,101.3418,100.3077,95.1372,100.3077,100.3077,97.2054,103.41
E,49399.9911,20614.7835,18271.5129,16691.4081,12284.0739,11090.7225,5165.3295,2276.0541,148.9104,96.1713,112.7169,108.5805
F,102.3759,124.092,120.9897,112.7169,13192.0137,14836.2327,16900.2963,14045.1462,11729.7963,5545.8783,3976.1145,244.0476
G,113.751,115.8192,109.6146,119.9556,108.5805,116.8533,114.7851,112.7169,38317.5414,40128.2505,40394.0142,35982.5436
H,32853.357,29299.1553,24566.0796,18557.9586,11847.6837,1310.2047,99.2736,93.069,95.1372,91.0008,117.8874,120.9897

,Raw Data (Em Spectrum) 472-16 / 519-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,12048.4018,17174.3888,17813.971,17471.893,15667.1724,13638.5462,9186.3492,366.9564,108.843,110.9162,109.8796,107.8064
B,17894.8258,114.026,120.2456,108.843,43823.3016,49597.1636,45362.6526,44735.5096,39485.1306,36693.5668,37207.7204,19158.4412
C,2351.0088,102.6234,99.5136,94.3306,69.4522,93.294,90.1842,95.3672,29360.6584,28587.3548,19523.3244,25759.51
D,21763.417,21538.4748,13129.5756,1263.6154,103.66,104.6966,104.6966,97.4404,99.5136,93.294,103.66,100.5502
E,47051.274,19706.8026,17408.6604,15958.457,11679.3722,10548.4416,4945.6186,2135.396,143.0508,93.294,112.9894,117.1358
F,102.6234,119.209,117.1358,106.7698,12516.945,14169.2854,16101.5078,13341.042,11257.476,5284.5868,3828.1638,236.3448
G,116.0992,112.9894,110.9162,112.9894,120.2456,114.026,116.0992,109.8796,36599.2362,38254.6864,38689.0218,34183.9582
H,31339.5278,27937.4066,23466.5508,17772.507,11306.1962,1247.0298,97.4404,99.5136,89.1476,90.1842,118.1724,128.5384

,Raw Data (Em Spectrum) 472-16 / 520-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,11625.768,16522.8525,17215.1595,16862.769,15107.0535,13107.0555,8850.303,372.141,122.661,108.108,107.0685,108.108
B,17251.542,119.5425,127.8585,118.503,42115.3425,47572.7175,43489.5615,43257.753,38107.0305,35418.8835,35920.962,18519.732
C,2280.663,103.95,93.555,92.5155,69.6465,89.397,97.713,91.476,28364.8365,27471.906,18749.4615,24822.2205
D,20995.821,20766.0915,12713.085,1211.0175,104.9895,99.792,103.95,99.792,104.9895,102.9105,100.8315,104.9895
E,45298.2915,18970.875,16752.582,15351.336,11377.3275,10246.3515,4783.779,2094.5925,144.4905,94.5945,109.1475,113.3055
F,98.7525,119.5425,123.7005,110.187,12130.965,13551.9615,15515.577,12878.3655,10833.669,5081.076,3701.6595,222.453
G,118.503,115.3845,118.503,117.4635,117.4635,117.4635,114.345,118.503,35195.391,36802.458,37154.8485,32961.5055
H,30049.866,26848.206,22540.518,17129.9205,10896.039,1196.4645,100.8315,94.5945,94.5945,93.555,120.582,120.582

,Raw Data (Em Spectrum) 472-16 / 521-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,11080.7729,15882.4064,16555.9906,16083.6475,14544.6223,12543.681,8461.5105,353.4753,109.4835,109.4835,109.4835,112.6116
B,16493.4286,121.9959,120.9532,110.5262,40303.4831,45694.2421,41680.8898,41433.7699,36533.0799,33946.1412,34393.4595,17690.4482
C,2191.7554,103.2273,92.8003,96.9711,71.9463,89.6722,95.9284,91.7576,27026.784,26327.1323,17990.7458,23724.5531
D,20156.4337,19952.0645,12213.1451,1167.824,104.27,109.4835,103.2273,100.0992,106.3554,100.0992,105.3127,101.1419
E,43308.5445,18089.8023,15968.9505,14678.0879,10797.1585,9800.3373,4576.4103,1990.5143,140.7645,98.0138,111.5689,108.4408
F,105.3127,115.7397,117.8251,112.6116,11612.5499,13045.2197,14903.3111,12389.3614,10398.8471,4877.7506,3549.3508,222.0951
G,114.697,114.697,116.7824,114.697,121.9959,111.5689,112.6116,107.3981,33473.7981,35112.9225,35500.8069,31627.1764
H,28850.4663,25847.4903,21553.6517,16470.4892,10489.562,1138.6284,98.0138,94.8857,91.7576,88.6295,123.0386,117.8251

,Raw Data (Em Spectrum) 472-16 / 522-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,10649.2414,15173.4426,15916.3156,15513.4901,13919.9752,12188.3487,8191.4827,337.9549,106.7226,116.1393,101.4911,109.8615
B,15788.667,116.1393,131.8338,113.0004,38676.4795,43871.359,39973.8915,39724.8721,35038.4944,32419.6055,33039.0151,17019.1158
C,2104.1093,102.5374,92.0744,96.2596,68.0095,88.9355,89.9818,94.167,25989.0457,25245.1264,17198.0331,22825.0345
D,19340.8555,19154.6141,11750.9953,1133.1429,105.6763,105.6763,104.63,97.3059,104.63,101.4911,105.6763,98.3522
E,41566.3601,17410.432,15427.6935,14182.5965,10433.7036,9434.4871,4419.5712,1942.9791,146.482,95.2133,114.0467,108.8152
F,105.6763,117.1856,119.2782,108.8152,11178.6692,12523.1647,14249.5597,11858.7642,9976.4705,4698.9333,3425.5862,231.2323
G,115.093,113.0004,117.1856,111.9541,122.4171,116.1393,116.1393,117.1856,32314.9755,33815.3697,34110.4263,30290.385
H,27796.0058,24824.5138,20737.666,15774.0188,10118.7673,1112.2169,96.2596,94.167,93.1207,91.0281,120.3245,120.3245

,Raw Data (Em Spectrum) 472-16 / 523-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,10246.7268,14632.7796,15249.3057,14880.6504,13381.8723,11673.0342,7907.7087,335.0457,111.3318,108.1809,108.1809,110.2815
B,15207.2937,117.6336,128.1366,112.3821,37046.1816,42026.7042,38389.5153,38202.5619,33713.5797,31217.0166,31694.9031,16379.4285
C,2041.7832,108.1809,92.4264,92.4264,65.1186,88.2252,91.3761,89.2755,24864.8022,24126.4413,16530.6717,21856.743
D,18626.0202,18402.3063,11285.4735,1087.0605,98.7282,99.7785,100.8288,102.9294,106.0803,99.7785,98.7282,99.7785
E,39785.364,16740.7317,14873.2983,13548.87,10052.4213,9066.1896,4245.3126,1868.4837,142.8408,93.4767,109.2312,111.3318
F,109.2312,120.7845,118.6839,107.1306,10674.1989,12040.6392,13705.3647,11401.0065,9559.8306,4526.793,3272.7348,217.4121
G,111.3318,115.533,120.7845,113.4324,114.4827,112.3821,113.4324,110.2815,30868.317,32403.8556,32820.8247,28985.1291
H,26663.9661,23818.7034,19891.6317,15160.0302,9727.8786,1076.5575,94.527,92.4264,91.3761,84.024,117.6336,121.8348

